0.1202,0
0.11929,0.038259
0.11693,0.13823
0.11463,0.2382
0.11237,0.33817
0.11015,0.43814
0.10798,0.53811
0.10585,0.63808
0.10377,0.73805
0.10172,0.83801
0.099715,0.93798
0.097748,1.0379
0.095819,1.1379
0.093928,1.2379
0.092072,1.3378
0.090251,1.4378
0.088465,1.5378
0.086712,1.6377
0.084991,1.7377
0.083302,1.8376
0.081644,1.9376
0.080016,2.0376
0.078417,2.1375
0.076845,2.2375
0.075302,2.3374
0.073784,2.4374
0.072292,2.5373
0.070825,2.6373
0.069381,2.7373
0.06796,2.8372
0.06656,2.9372
0.065181,3.0372
0.063821,3.1372
0.062479,3.2372
0.061153,3.3372
0.059842,3.4372
0.058543,3.5373
0.057253,3.6375
0.055969,3.7378
0.054686,3.8384
0.053394,3.9393
0.052076,4.0413
0.050658,4.1485
0.048549,4.2969
0.046628,4.4001
0.045767,4.4108
0.04539,4.3779
0.045334,4.2947
0.04555,4.2023
0.045897,4.1067
0.046326,4.0097
0.046816,3.9118
0.047354,3.8134
0.047932,3.7146
0.048547,3.6156
0.049195,3.5165
0.049874,3.4172
0.050584,3.3178
0.051322,3.2184
0.052088,3.1189
0.052882,3.0193
0.053705,2.9197
0.054555,2.82
0.055436,2.72
0.056348,2.6197
0.057289,2.5194
0.058259,2.4191
0.059258,2.3189
0.060287,2.2187
0.061347,2.1185
0.062439,2.0183
0.063562,1.9181
0.064718,1.8179
0.065908,1.7177
0.067133,1.6176
0.068394,1.5175
0.06969,1.4173
0.071025,1.3172
0.072398,1.2171
0.073811,1.117
0.075265,1.0169
0.076761,0.91675
0.078301,0.81665
0.079885,0.71656
0.081516,0.61647
0.083194,0.51639
0.084921,0.4163
0.0867,0.31623
0.088531,0.21616
0.090415,0.11609
0.092356,0.01602
0.092672,0
